"","tweet_id","reply_to_status_id","ncar","sent","status_id","uri_stem"
"845","1266167959589982208","1266167746926166017",74,0,"1266167746926166017","newsweek.com"
"846","1266169943206346753","1266167092467978240",240,-4,"1266167092467978240","nypost.com"
"847","1266181448194760704","1266165515095027719",42,-1,"1266165515095027719","ft.com"
"848","1266287472394121221","1266164929364713473",226,0,"1266164929364713473","ow.ly"
"849","1266564964711456773","1266164929364713473",43,0,"1266164929364713473","ow.ly"
"850","1266180944374804480","1266164929364713473",74,0,"1266164929364713473","ow.ly"
"851","1266164232032116738","1266164229951766529",132,0,"1266164229951766529","ctvnews.ca"
"852","1266146813632970753","1266146595130740736",218,-5,"1266146595130740736","theatlantic.com"
"853","1266146592291270664","1266144972299997188",270,3,"1266144972299997188","theatlantic.com"
"854","1266156240008249344","1266154514043875332",278,0,"1266154514043875332","washingtonpost.com"
"855","1266154514043875332","1266153695986753538",151,0,"1266153695986753538","theatlantic.com"
"856","1266175494162190345","1266152205901598726",50,1,"1266152205901598726","rollingstone.com"
"857","1266192881863340033","1266151261855838208",169,6,"1266151261855838208","latimes.com"
"858","1266358647589941248","1266151261855838208",179,1,"1266151261855838208","latimes.com"
"859","1266173812279840770","1266151261855838208",278,3,"1266151261855838208","latimes.com"
"860","1266154130407591936","1266151261855838208",26,0,"1266151261855838208","latimes.com"
"861","1266158823687041027","1266151195258884097",90,0,"1266151195258884097","tgam.ca"
"862","1266151641012551686","1266150213078724609",125,0,"1266150213078724609","npr.org"
"863","1266148065372585985","1266147111902437381",128,0,"1266147111902437381","forbes.com"
"864","1266357785001943041","1266145059231150082",191,-3,"1266145059231150082","thestar.com"
"865","1266148913242873860","1266145059231150082",35,0,"1266145059231150082","thestar.com"
"866","1266145492758605824","1266145059231150082",257,0,"1266145059231150082","thestar.com"
"867","1266163736131383302","1266144078854533120",19,0,"1266144078854533120","cbc.ca"
"868","1266156336720601088","1266139970168905729",282,-4,"1266139970168905729","bit.ly"
"869","1266423611944026114","1266139970168905729",121,-3,"1266139970168905729","bit.ly"
"870","1266217037950529537","1266139970168905729",66,0,"1266139970168905729","bit.ly"
"871","1266211509169868801","1266139970168905729",10,0,"1266139970168905729","bit.ly"
"872","1266179886516973570","1266139970168905729",51,2,"1266139970168905729","bit.ly"
"873","1266174388543479809","1266139970168905729",53,-2,"1266139970168905729","bit.ly"
"874","1266171197823254528","1266139970168905729",58,0,"1266139970168905729","bit.ly"
"875","1266162997359075328","1266139970168905729",8,0,"1266139970168905729","bit.ly"
"876","1266159677445943299","1266139970168905729",7,1,"1266139970168905729","bit.ly"
"877","1266154424705089537","1266139970168905729",60,-2,"1266139970168905729","bit.ly"
"878","1266154239673286656","1266139970168905729",109,-5,"1266139970168905729","bit.ly"
